Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-07,59.9,60.15,59.1,59.9,27073089,59.75,0.15,0.251
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-08,59.45,60.25,59.4,59.5,21390443,59.9,-0.4,-0.6678
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-09,59.7,59.7,58.2,58.75,17445192,59.5,-0.75,-1.2605
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-10,58.7,59.05,57.85,58.1,17298126,58.75,-0.65,-1.1064
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-13,58.1,58.25,57.15,57.45,20135551,58.1,-0.65,-1.1188
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-14,57.45,57.6,56.5,57.25,17828666,57.45,-0.2,-0.3481
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-15,57.0,57.6,56.8,57.5,17237521,57.25,0.25,0.4367
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-16,57.8,57.8,56.9,57.0,16901709,57.5,-0.5,-0.8696
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-17,56.9,57.0,55.7,55.9,18757195,57.0,-1.1,-1.9298
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-20,56.0,56.1,54.8,55.0,22030126,55.9,-0.9,-1.61
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-21,55.15,55.25,54.05,54.6,24268699,55.0,-0.4,-0.7273
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-22,54.4,54.6,53.2,53.4,25387270,54.6,-1.2,-2.1978
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-23,53.5,54.45,53.0,53.75,40993719,53.4,0.35,0.6554
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-24,54.15,55.05,54.05,54.3,26667699,53.75,0.55,1.0233
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-27,54.25,54.65,53.85,54.4,16776470,54.3,0.1,0.1842
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-28,54.55,55.5,54.1,55.15,25579480,54.4,0.75,1.3787
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-01,55.25,56.25,55.15,55.7,17589664,55.15,0.55,0.9973
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-02,55.7,56.45,55.05,55.15,25302931,55.7,-0.55,-0.9874
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-03,55.6,56.75,55.55,56.4,25511121,55.15,1.25,2.2665
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-06,56.7,57.85,56.55,57.35,30194342,56.4,0.95,1.6844
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-08,57.1,58.1,56.5,57.65,30668215,57.35,0.3,0.5231
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-09,57.8,57.85,57.0,57.2,15444110,57.65,-0.45,-0.7806
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-10,56.8,56.85,55.8,56.1,17832943,57.2,-1.1,-1.9231
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-13,55.95,56.3,54.55,54.75,20970430,56.1,-1.35,-2.4064
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-14,54.8,55.2,54.2,54.8,18977353,54.75,0.05,0.0913
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-15,55.65,56.45,54.6,54.75,31109418,54.8,-0.05,-0.0912
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-16,54.6,55.7,53.9,55.35,27896428,54.75,0.6,1.0959
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-17,55.85,56.15,54.85,55.2,21226184,55.35,-0.15,-0.271
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-20,55.15,55.35,53.6,54.3,16124745,55.2,-0.9,-1.6304
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-21,54.6,55.9,54.55,55.7,20185433,54.3,1.4,2.5783
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-22,56.0,56.6,55.75,56.1,15284681,55.7,0.4,0.7181
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-23,55.65,56.1,54.95,55.1,12076574,56.1,-1.0,-1.7825
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-24,55.1,56.05,53.9,54.1,24349438,55.1,-1.0,-1.8149
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-27,53.85,54.0,52.8,53.05,21899274,54.1,-1.05,-1.9409
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-28,53.15,53.35,52.1,52.75,18688988,53.05,-0.3,-0.5655
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-29,52.85,54.95,52.45,54.5,26706946,52.75,1.75,3.3175
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-03-31,54.95,55.6,54.8,54.95,19835556,54.5,0.45,0.8257
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-03,55.2,55.6,54.6,55.55,15205111,54.95,0.6,1.0919
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-05,55.85,55.85,54.5,54.9,17113270,55.55,-0.65,-1.1701
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-06,54.8,55.7,54.55,55.05,16585503,54.9,0.15,0.2732
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-10,55.0,55.1,53.95,54.1,19205106,55.05,-0.95,-1.7257
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-11,54.4,54.6,53.55,53.7,19197459,54.1,-0.4,-0.7394
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-12,54.0,54.2,53.35,53.85,14008907,53.7,0.15,0.2793
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-13,54.0,54.2,53.4,54.0,15808147,53.85,0.15,0.2786
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-17,54.35,55.25,53.9,55.15,18891087,54.0,1.15,2.1296
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-18,55.15,57.25,55.1,56.5,40559250,55.15,1.35,2.4479
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-19,56.85,57.25,56.2,56.35,16698877,56.5,-0.15,-0.2655
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-20,56.55,57.45,56.05,56.4,33467265,56.35,0.05,0.0887
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-21,56.4,56.85,56.0,56.45,17553035,56.4,0.05,0.0887
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-24,56.7,58.35,56.45,58.25,38025412,56.45,1.8,3.1887
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-25,58.45,59.1,58.2,58.65,35240457,58.25,0.4,0.6867
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-26,58.65,59.15,58.15,58.9,21479662,58.65,0.25,0.4263
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-27,58.7,59.85,58.7,59.45,26335870,58.9,0.55,0.9338
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-04-28,60.0,62.0,58.75,61.45,67480695,59.45,2.0,3.3642
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-02,63.5,65.25,63.0,63.85,113585859,61.45,2.4,3.9056
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-03,63.8,64.95,63.35,64.15,39815830,63.85,0.3,0.4699
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-04,64.2,64.55,63.0,63.8,33370552,64.15,-0.35,-0.5456
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-05,63.6,64.55,63.0,63.25,35788410,63.8,-0.55,-0.8621
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-08,63.25,64.35,63.1,64.2,36532398,63.25,0.95,1.502
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-09,64.25,65.85,64.1,64.45,56602580,64.2,0.25,0.3894
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-10,64.6,64.7,63.0,64.05,20928794,64.45,-0.4,-0.6206
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-11,64.3,65.1,64.05,64.8,30002407,64.05,0.75,1.171
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-12,64.8,65.85,64.35,65.55,32957739,64.8,0.75,1.1574
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-15,65.75,67.25,65.25,66.75,43571601,65.55,1.2,1.8307
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-16,67.05,68.2,66.9,67.4,42836803,66.75,0.65,0.9738
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-17,67.4,67.6,66.2,66.95,33520067,67.4,-0.45,-0.6677
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-18,67.2,67.8,66.5,66.7,28449421,66.95,-0.25,-0.3734
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-05-19,66.95,67.15,65.65,66.8,19416846,66.7,0.1,0.1499
