Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-29,908.8,910.0,893.45,895.7,345497,908.5,-12.8,-1.4089
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-30,899.8,907.5,887.0,897.25,388763,895.7,1.55,0.173
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-31,899.95,908.0,897.75,903.05,250870,897.25,5.8,0.6464
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-01,901.05,901.05,884.2,888.2,552559,903.05,-14.85,-1.6444
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-02,888.2,903.0,887.15,893.05,454790,888.2,4.85,0.546
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-05,893.85,916.5,888.75,906.1,581137,893.05,13.05,1.4613
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-06,909.85,941.0,905.35,925.9,1230048,906.1,19.8,2.1852
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-07,930.4,960.4,928.0,946.1,1817099,925.9,20.2,2.1817
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-08,950.75,950.75,905.75,909.7,550397,946.1,-36.4,-3.8474
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-09,913.2,925.2,883.0,890.2,758205,909.7,-19.5,-2.1436
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-12,890.0,890.0,849.1,857.85,914840,890.2,-32.35,-3.634
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-13,866.0,879.75,862.0,872.6,497265,857.85,14.75,1.7194
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-14,875.0,894.1,870.8,891.95,460228,872.6,19.35,2.2175
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-16,892.0,892.8,852.9,859.4,483657,891.95,-32.55,-3.6493
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-19,861.0,861.0,841.0,845.75,399337,859.4,-13.65,-1.5883
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-20,851.2,854.95,818.05,822.75,472718,845.75,-23.0,-2.7195
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-21,819.95,844.35,814.5,839.75,569270,822.75,17.0,2.0662
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-22,844.95,849.0,830.25,834.75,329011,839.75,-5.0,-0.5954
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-23,835.0,846.2,825.0,831.95,318161,834.75,-2.8,-0.3354
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-27,840.0,840.0,809.0,814.25,528716,831.95,-17.7,-2.1275
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-28,820.05,822.5,812.4,818.5,350526,814.25,4.25,0.522
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-29,821.8,821.8,809.0,813.2,385390,818.5,-5.3,-0.6475
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-01-30,810.0,841.3,806.05,835.9,565512,813.2,22.7,2.7914
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-01,835.9,848.95,815.0,817.8,259908,835.9,-18.1,-2.1653
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-02,823.9,829.95,810.55,823.9,292623,817.8,6.1,0.7459
