Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-06,1135.0,1145.7,1118.65,1140.1,1648697,1126.4,13.7,1.2163
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-07,1140.1,1145.2,1130.0,1133.25,790599,1140.1,-6.85,-0.6008
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-10,1134.95,1137.15,1115.4,1120.2,950503,1133.25,-13.05,-1.1516
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-11,1117.0,1126.95,1110.65,1116.65,884438,1120.2,-3.55,-0.3169
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-12,1116.6,1116.65,1092.45,1105.15,1914579,1116.65,-11.5,-1.0299
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-13,1105.15,1110.25,1095.05,1107.95,1299174,1105.15,2.8,0.2534
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-17,1107.9,1154.1,1101.5,1150.7,2714559,1107.95,42.75,3.8585
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-18,1157.8,1169.4,1149.0,1163.7,1734982,1150.7,13.0,1.1297
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-19,1174.0,1177.7,1158.1,1172.1,1507415,1163.7,8.4,0.7218
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-20,1178.95,1190.75,1165.3,1187.2,1521677,1172.1,15.1,1.2883
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-21,1190.2,1204.65,1177.05,1200.15,2313824,1187.2,12.95,1.0908
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-24,1205.0,1216.35,1190.25,1210.3,1660669,1200.15,10.15,0.8457
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-25,1210.3,1215.95,1167.95,1177.9,2860907,1210.3,-32.4,-2.677
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-26,1177.9,1179.8,1152.65,1164.6,2864505,1177.9,-13.3,-1.1291
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-27,1160.0,1172.4,1144.0,1162.2,4460409,1164.6,-2.4,-0.2061
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-28,1159.25,1159.25,1140.75,1144.2,2762934,1162.2,-18.0,-1.5488
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-01,1144.2,1164.4,1136.05,1152.2,4158012,1144.2,8.0,0.6992
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-02,1150.0,1152.7,1135.0,1150.0,2071245,1152.2,-2.2,-0.1909
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-03,1190.5,1226.9,1149.05,1151.45,6324685,1150.0,1.45,0.1261
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-04,1151.8,1157.45,1076.2,1109.95,5423861,1151.45,-41.5,-3.6042
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-07,1020.0,1098.85,1020.0,1087.9,3888037,1109.95,-22.05,-1.9866
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-08,1100.0,1113.65,1088.7,1107.95,1577632,1087.9,20.05,1.843
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-09,1094.5,1103.25,1061.65,1094.05,5511474,1107.95,-13.9,-1.2546
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-11,1139.9,1139.9,1102.25,1109.5,2740831,1094.05,15.45,1.4122
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-15,1140.9,1158.1,1129.0,1154.9,2683350,1109.5,45.4,4.0919
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-16,1150.2,1161.4,1143.7,1158.4,1451875,1154.9,3.5,0.3031
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-17,1150.1,1173.6,1150.1,1163.6,2788024,1158.4,5.2,0.4489
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-21,1163.4,1179.7,1155.0,1177.4,1938756,1163.6,13.8,1.186
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-22,1173.9,1180.5,1162.3,1175.0,1313400,1177.4,-2.4,-0.2038
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-23,1185.1,1191.8,1175.9,1186.0,3192132,1175.0,11.0,0.9362
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-04-24,1179.0,1210.0,1176.3,1200.5,4819678,1186.0,14.5,1.2226
